ADDRESS_ID,LATITUDE,LONGITUDE,STREET_ADDRESS,CITY,STATE,COUNTY
521300413817.0,33.017458,-96.676361,7356 Glenn Loop Suite 065,Plano,TX,Collin
521300430504.0,32.916360000000005,-97.109735,4435 Mark Skyway,Grapevine,TX,Tarrant
521301059492.0,32.780824,-97.279853,80757 Rodriguez Corner Apt. 362,Haltom City,TX,Tarrant
521300555380.0,32.97925,-97.28962,0136 Diane Loop Apt. 787,Roanoke,TX,Denton
521301003237.0,,,19235 Herrera Point,,TX,
521301203107.0,,,3131 Curtis Shores,Irving,TX,Dallas
521300000599.0,33.10617499999999,-96.606098,1060 Travis Expressway,Allen,TX,Collin
521300620499.0,,,395 Johnson Radial,Mesquite,TX,Dallas
521301009595.0,32.718844,-96.645676,48555 Clifford Causeway Apt. 189,Dallas,TX,Dallas
521301016790.0,32.754549999999995,-97.500795,344 Mason Lodge,Fort Worth,TX,Tarrant
521301058222.0,33.121919,-96.779289,666 Benjamin Lodge Suite 910,Frisco,TX,Collin
521300280914.0,32.985637000000004,-96.889143,7729 Robinson Estate,Carrollton,TX,Denton
521300833744.0,32.737163,-97.150953,97214 Ray Loop Apt. 722,Arlington,TX,Tarrant
521300780661.0,33.065812,-96.835852,USS Russell,Plano,TX,Collin
521301039808.0,32.81954399999999,-97.131005,9413 Kathleen Streets,Euless,TX,Tarrant
521300334157.0,32.684741,-97.155145,61500 Jennifer Village Suite 192,Arlington,TX,Tarrant
521300616496.0,32.581058,-96.942153,1302 Cruz Isle,Cedar Hill,TX,Dallas
521300508906.0,33.052264,-96.766188,2303 Joseph Mountain Suite 856,Plano,TX,Collin
521301159430.0,32.893184,-96.608741,591 Rosales Stravenue,Garland,TX,Dallas
521301439918.0,32.99875,-97.07139,4531 Hopkins Park,Flower Mound,TX,Denton
521301176142.0,32.801807000000004,-97.269068,0714 Angela View,Haltom City,TX,Tarrant
521301493021.0,32.807546,-96.966532,7401 Richard Wall Apt. 176,Irving,TX,Dallas
521300478951.0,33.098912,-96.759189,29392 Adams Extension,Plano,TX,Collin
521301328548.0,32.70976,-96.589033,73852 Kim Road,Balch Springs,TX,Dallas
521301018623.0,32.539120000000004,-97.338226,7430 Charles Forges Suite 546,Burleson,TX,Johnson
521301093843.0,32.892025,-97.335874,717 Jennifer Gateway Suite 183,Fort Worth,TX,Tarrant
521301422417.0,32.648999,-97.286134,98309 Wilson Circles Apt. 180,Fort Worth,TX,Tarrant
521301261257.0,32.947281999999994,-96.430069,741 Thomas Roads,Rockwall,TX,Rockwall
521301243118.0,32.571718000000004,-97.064041,9838 Wright Path Suite 756,Grand Prairie,TX,Dallas
521301071089.0,32.722118,-96.606515,760 Miller Parkway Suite 333,Balch Springs,TX,Dallas
521300345357.0,33.072404,-96.740152,1918 Phillips Unions,Plano,TX,Collin
521300873612.0,32.633304,-97.361879,919 Reese Alley Apt. 935,Fort Worth,TX,Tarrant
521301385660.0,32.808615,-97.255135,USCGC Beck,Haltom City,TX,Tarrant
521300030061.0,32.680868,-97.312326,622 Stephanie Mountains Apt. 531,Fort Worth,TX,Tarrant
521301030697.0,33.116182,-96.787112,235 Petersen Knoll Suite 369,Frisco,TX,Collin
521300049892.0,32.918709,-97.424465,37569 Lopez Views,Fort Worth,TX,Tarrant
521300771767.0,33.193501999999995,-96.747126,92075 Alexander Mills Suite 592,Mckinney,TX,Collin
521300881967.0,32.87622399999999,-96.746155,"PSC 2275, Box 1898",Dallas,TX,Dallas
521300813663.0,32.671483,-97.205783,3058 Glass Heights Suite 333,Arlington,TX,Tarrant
521300751736.0,32.735422,-96.597231,USNV Wyatt,Mesquite,TX,Dallas
521300284082.0,32.470874,-96.772532,91362 Tran Rest,Waxahachie,TX,Ellis
521300436165.0,33.033032,-97.05231,88437 Hart Corners Suite 586,Flower Mound,TX,Denton
521300815306.0,32.850773,-97.422842,4369 Debra Passage,Fort Worth,TX,Tarrant
521301432116.0,32.642393000000006,-97.354049,92679 Wood Fields Apt. 092,Fort Worth,TX,Tarrant
521300095516.0,33.18913,-97.094234,45600 Patricia Mount Apt. 029,Denton,TX,Denton
521300915138.0,33.108034,-96.646484,0160 Sarah Ville Apt. 760,Allen,TX,Collin
521300474051.0,33.244093,-97.102619,0608 Henson Falls Apt. 949,Denton,TX,Denton
521300992877.0,33.239325,-96.960304,01344 Tyler Garden Apt. 918,Aubrey,TX,Denton
521300228000.0,32.839328,-96.946969,2618 Suzanne Path Suite 790,Irving,TX,Dallas
521300673426.0,32.866094,-97.363505,80127 Villegas Squares,Fort Worth,TX,Tarrant
521301218578.0,32.759104,-96.678981,351 Clark Station,Dallas,TX,Dallas
521301496316.0,32.663911,-96.668858,"PSC 2671, Box 1955",Dallas,TX,Dallas
521301355298.0,32.706424000000005,-96.647702,402 Jeffrey Junctions Apt. 940,Dallas,TX,Dallas
521301329321.0,32.79655399999999,-96.773396,393 Patricia Landing,Dallas,TX,Dallas
521300831517.0,32.66278,-97.438611,Unit 8576 Box 6122,Fort Worth,TX,Tarrant
521301437800.0,32.818427,-97.224181,44150 Anthony Overpass,Fort Worth,TX,Tarrant
521300918829.0,33.087897,-96.741915,1204 West Square Suite 596,Plano,TX,Collin
521301353713.0,32.832147,-96.776895,17339 Jasmine Shore Apt. 434,Dallas,TX,Dallas
521300208507.0,,,09247 Lisa Glen Suite 788,Plano,TX,Collin
521301038823.0,32.741151,-96.992038,5410 Gomez Meadows,Grand Prairie,TX,Dallas
521300919921.0,33.091356000000005,-97.078917,2070 Ingram Street,Lewisville,TX,Denton
521300073361.0,32.873806,-97.515111,Unit 6582 Box 0780,Azle,TX,Tarrant
521300661254.0,32.498262,-97.22511,2811 Brown Flat Apt. 754,Burleson,TX,Johnson
521300811606.0,32.948683,-96.800333,8298 Mary Vista Apt. 705,Dallas,TX,Dallas
521300116264.0,32.795599,-96.135798,"PSC 7617, Box 0339",Terrell,TX,Kaufman
521300194701.0,,,34905 Perry Highway Apt. 942,Naval Air Station Jrb,TX,Tarrant
521300812309.0,32.896697,-96.932011,Unit 8856 Box 9805,Irving,TX,Dallas
521301093145.0,32.789266999999995,-96.600672,"PSC 8483, Box 9143",Mesquite,TX,Dallas
521300075848.0,,,1660 Harris Center,Ennis,TX,Ellis
521300658596.0,32.693995,-96.788525,1164 Knight Estates,Dallas,TX,Dallas
521300187748.0,33.112352,-96.640152,00311 Colin Street,Allen,TX,Collin
521300195217.0,32.966563,-96.7806,"PSC 1718, Box 6560",Dallas,TX,Dallas
521301119157.0,33.144552999999995,-97.118231,41328 Curtis Terrace,Denton,TX,Denton
521300741510.0,32.940567,-97.263625,Unit 3303 Box 5534,Keller,TX,Tarrant
521300468879.0,33.1194,-97.02113,983 Samantha Dale,Lake Dallas,TX,Denton
521300304268.0,32.839611,-96.99787,67423 Rachael Station,Irving,TX,Dallas
521301111474.0,32.757715999999995,-96.58425,422 Jessica Shoals,Mesquite,TX,Dallas
521300719270.0,32.997718000000006,-96.635515,166 Murphy Course Apt. 214,Plano,TX,Collin
521300774519.0,,,Unit 9032 Box 5538,Frisco,TX,Denton
521301304121.0,33.108642,-96.852145,93690 Cox Meadows,Frisco,TX,Denton
521301329945.0,32.73177999999999,-97.390894,3848 Rivera Corners Apt. 836,Fort Worth,TX,Tarrant
521300277154.0,33.013704000000004,-96.883676,2805 Wilson Wells,Carrollton,TX,Denton
521300926646.0,32.94601,-97.077732,3220 Oliver Path Apt. 150,Grapevine,TX,Tarrant
521300932429.0,32.898243,-97.333376,6932 Turner Stream,Fort Worth,TX,Tarrant
521300714340.0,33.14631,-96.689447,38420 Chapman Isle,Mckinney,TX,Collin
521301169652.0,32.792019,-97.34646,Unit 3984 Box 0077,Fort Worth,TX,Tarrant
521300581652.0,32.811468999999995,-97.158338,61756 Bowman Pines Apt. 450,Hurst,TX,Tarrant
521301127599.0,32.887215,-97.092179,17161 Vincent Spring Apt. 732,Grapevine,TX,Tarrant
521300289020.0,33.493551,-97.232083,USCGC Peterson,Valley View,TX,Cooke
521300780573.0,32.647299000000004,-97.216068,4633 Hernandez Loaf Suite 625,Arlington,TX,Tarrant
521300653999.0,32.676621000000004,-97.358106,006 Amy Station,Fort Worth,TX,Tarrant
521300006780.0,33.021217,-96.710597,746 Holmes Mews,Plano,TX,Collin
521300142196.0,32.927265,-96.80598,195 Keith Run Suite 539,Dallas,TX,Dallas
521301315504.0,33.19595,-96.529417,5200 Henry Drive,Princeton,TX,Collin
521300379460.0,33.029671,-96.638144,37868 White Forest Apt. 791,Plano,TX,Collin
521301446151.0,32.973029000000004,-96.967217,9269 Davis Villages Suite 818,Coppell,TX,Dallas
521300615805.0,33.050343000000005,-97.069221,903 Esparza Field Suite 464,Flower Mound,TX,Denton
521300196042.0,33.179313,-96.901484,"PSC 9869, Box 1444",Little Elm,TX,Denton
521300879486.0,32.66543,-96.815994,44425 Sarah Dale,Dallas,TX,Dallas
521300242853.0,32.725651,-97.090476,1643 David Valleys Apt. 648,Arlington,TX,Tarrant
521300345046.0,33.088207000000004,-97.062853,510 Cheryl Motorway,Lewisville,TX,Denton
521301383885.0,33.165382,-96.968518,32514 Franklin Divide,Little Elm,TX,Denton
521301470854.0,32.934324,-96.521423,67535 Mcknight Station,Rowlett,TX,Dallas
521300160841.0,32.285883,-96.156049,8398 Anderson Mountains,Kemp,TX,Kaufman
521301386089.0,32.907779,-96.62639,1521 Michelle Mission,Garland,TX,Dallas
521300102246.0,,,331 Karen Terrace Suite 003,Fort Worth,TX,Tarrant
521300145293.0,33.169829,-96.7642,8965 Jessica Trafficway,Frisco,TX,Collin
521300786695.0,,,50884 Shawna Run Suite 537,North Richland Hills,TX,Tarrant
521300768674.0,32.595040999999995,-97.223785,376 Daniel Mount Suite 051,Fort Worth,TX,Tarrant
521300428501.0,32.796448,-96.86424,532 Hernandez Forest Apt. 649,Dallas,TX,Dallas
521300557774.0,33.055541,-96.725933,313 Jeremy Port Suite 637,Plano,TX,Collin
521301328919.0,32.855099,-97.400294,"PSC 7285, Box 3933",Fort Worth,TX,Tarrant
521300087324.0,32.535801,-96.789643,14088 Lisa Trail,Red Oak,TX,Ellis
521300587968.0,33.105477,-96.765329,9373 Jody Port,Plano,TX,Collin
521300085682.0,,,892 Rachel Locks,Waxahachie,TX,Ellis
521300623353.0,32.992899,-96.644799,4159 Bonnie Views Suite 533,Richardson,TX,Dallas
521300251390.0,,,814 Bates Plain Suite 335,Bedford,TX,Tarrant
521301146228.0,32.70348,-97.138266,047 Simmons Views,Arlington,TX,Tarrant
521300318994.0,33.14702,-97.163907,192 Howard Plains,Argyle,TX,Denton
521301466907.0,,,9598 White Hills,Mckinney,TX,Collin
521300717693.0,32.638676999999994,-97.049661,6839 Valerie Station Apt. 708,Grand Prairie,TX,Dallas
521300297839.0,33.207438,-97.102133,79358 Nancy Square Suite 639,Denton,TX,Denton
521300401955.0,33.021122,-97.054518,"PSC 2457, Box 6153",Flower Mound,TX,Denton
521301205816.0,32.834453999999994,-96.990074,70048 Miller Garden Suite 254,Irving,TX,Dallas
521300297611.0,32.990668,-96.883249,196 Patricia Gateway,Carrollton,TX,Denton
521300172466.0,32.290308,-97.034574,401 Tara Common,Maypearl,TX,Ellis
521300537619.0,32.660477,-96.758316,0955 Ryan Mews Apt. 697,Dallas,TX,Dallas
521300566104.0,32.799861,-97.511226,3796 Jamie Park Suite 351,Fort Worth,TX,Tarrant
521301002024.0,33.216227,-97.28555,7661 Davis Causeway Suite 929,Ponder,TX,Denton
521300440217.0,32.69776,-97.035514,68132 Emily Groves,Grand Prairie,TX,Dallas
521301236746.0,32.918502000000004,-96.472294,071 Parsons Shoals Suite 678,Rockwall,TX,Rockwall
521300281084.0,33.007557,-97.030969,9395 Larry Islands Suite 013,Flower Mound,TX,Denton
521301116079.0,,,5538 Joseph Brook Suite 898,Plano,TX,Collin
521300929176.0,32.543844,-97.35307,202 Harvey Row Apt. 910,Burleson,TX,Johnson
521300370511.0,32.842102000000004,-96.967658,080 Devin Mount Apt. 822,Irving,TX,Dallas
521300534941.0,32.92906,-96.681704,2879 Lee Place,Garland,TX,Dallas
521301212516.0,32.96191,-96.864902,016 Scott Mill,Carrollton,TX,Dallas
521301273958.0,32.745056000000005,-97.263734,Unit 8628 Box 4802,Fort Worth,TX,Tarrant
521300104294.0,32.58992,-96.888196,887 Jensen Falls Suite 796,Desoto,TX,Dallas
521300356615.0,33.228858,-96.641063,83820 Mason River Suite 797,Mckinney,TX,Collin
521300774942.0,,,7184 Anderson Views,Fort Worth,TX,Tarrant
521301410723.0,33.054427000000004,-96.717765,901 Hensley Highway Suite 860,Plano,TX,Collin
521301498265.0,32.728331000000004,-97.322501,6740 Tony Curve,Fort Worth,TX,Tarrant
521301079728.0,32.631855,-96.793703,7582 Martinez Flat,Lancaster,TX,Dallas
521300301845.0,32.983343,-96.871293,972 Mary Lane,Carrollton,TX,Dallas
521300791980.0,32.859694000000005,-97.172133,3801 Tara Road,Hurst,TX,Tarrant
521301309435.0,,,333 Johnson Ranch,Denton,TX,Denton
521300872548.0,32.640515,-96.955375,4521 Watson Way,Dallas,TX,Dallas
521300927296.0,33.025775,-96.592725,6432 Alyssa Gardens,Plano,TX,Collin
521300800774.0,32.640065,-97.103072,13084 Kenneth Courts,Arlington,TX,Tarrant
521301509174.0,33.330845000000004,-96.788257,8326 Michael Summit,Celina,TX,Collin
521300471150.0,,,340 Wallace Cliffs,Irving,TX,Dallas
521300839978.0,32.808172,-97.163535,750 Mccall Valleys,Hurst,TX,Tarrant
521300214466.0,32.981176,-96.775997,5217 Bell Gateway Suite 817,Dallas,TX,Dallas
521300401053.0,,,3052 Brown Ramp Suite 961,Dallas,TX,Dallas
521300127005.0,33.176844,-96.631389,41953 Shannon Track Suite 311,Mckinney,TX,Collin
521300249169.0,32.97354,-97.207713,05923 Bean Road Apt. 603,Roanoke,TX,Denton
521300456394.0,32.794439,-97.392685,896 Bobby Freeway,Fort Worth,TX,Tarrant
521300512603.0,32.676032,-97.153884,439 Woodard Village Suite 894,Arlington,TX,Tarrant
521301213917.0,33.046208,-96.745325,6039 Susan Hollow Apt. 483,Plano,TX,Collin
521300335742.0,32.992788000000004,-96.874365,5353 Todd Hill Apt. 060,Dallas,TX,Collin
521301521438.0,,,USNS George,Kaufman,TX,Kaufman
521300082508.0,32.86843,-96.670843,Unit 8270 Box 0033,Dallas,TX,Dallas
521300201516.0,32.958187,-97.093203,493 Dunn Isle,Grapevine,TX,Tarrant
521301366004.0,,,09473 Frederick Island Suite 414,Fort Worth,TX,Tarrant
521301410255.0,32.826232,-97.243646,Unit 1696 Box 3454,North Richland Hills,TX,Tarrant
521301005226.0,32.239809,-96.865519,39963 Phillips Light,Forreston,TX,Ellis
521300677341.0,32.50931,-97.355987,359 Andrew Track Apt. 625,Burleson,TX,Johnson
521300032325.0,32.753028,-97.751075,2237 Hughes Haven,Weatherford,TX,Parker
521300875294.0,32.701622,-97.449904,Unit 2754 Box 5497,Fort Worth,TX,Tarrant
521300607397.0,32.866279000000006,-96.977442,88040 Cassandra Turnpike,Irving,TX,Dallas
521300661152.0,33.084224,-96.788999,5631 Johnathan Bridge,Plano,TX,Collin
521300911185.0,33.08977,-96.742171,68195 Maria Keys Suite 930,Plano,TX,Collin
521300480562.0,,,258 Blake Stravenue,Fort Worth,TX,Tarrant
521301457958.0,33.085699,-96.753153,8742 Kevin Harbors,Plano,TX,Collin
521300037841.0,32.899783,-96.851528,010 Brenda Pike,Dallas,TX,Dallas
521300345096.0,33.052221,-96.907638,Unit 6085 Box 6356,The Colony,TX,Denton
521300215206.0,33.014634,-96.157924,96981 Mason Glens,Caddo Mills,TX,Hunt
521300219104.0,32.75399899999999,-97.131167,8668 Kramer Loaf Apt. 693,Arlington,TX,Tarrant
521301034959.0,32.75452,-97.517578,22111 Robert Lights Apt. 437,Fort Worth,TX,Tarrant
521301088270.0,32.821186999999995,-97.328925,65488 Williams Stravenue,Fort Worth,TX,Tarrant
521300622788.0,32.598588,-97.395158,0828 Herrera Junction Apt. 927,Fort Worth,TX,Tarrant
521301018365.0,32.518352,-96.828193,49109 Jon Lock,Red Oak,TX,Ellis
521300341247.0,33.025795,-96.539132,9449 Victoria Forges Suite 707,Wylie,TX,Collin
521301360469.0,32.827219,-96.821593,51496 James Circle Suite 378,Dallas,TX,Dallas
521301362092.0,32.72105,-97.096139,347 Jones Dale Apt. 254,Arlington,TX,Tarrant
521300129475.0,32.979699,-97.82116,3392 Jeffrey Mission,Springtown,TX,Parker
521301039383.0,32.778262,-97.308997,5102 Cunningham Shore,Fort Worth,TX,Tarrant
521300101166.0,32.895032,-96.6602,0181 Hayes Burgs Apt. 718,Garland,TX,Dallas
521300478820.0,32.474808,-97.25897,700 Brenda Ways Apt. 413,Burleson,TX,Johnson
521300027265.0,32.484713,-97.372463,USS White,Joshua,TX,Johnson
521301332590.0,32.475421999999995,-96.895284,8632 Martin Path,Waxahachie,TX,Ellis
521300899201.0,32.800726000000004,-97.457848,785 Vasquez Ports Apt. 435,Fort Worth,TX,Tarrant
521301266908.0,33.135749,-96.588945,97081 Hoffman Spur Suite 963,Mckinney,TX,Collin
521301302154.0,32.674184,-97.164503,4151 Nathan Plaza Apt. 922,Arlington,TX,Tarrant
521300473345.0,32.866302000000005,-97.110085,59545 Debra Loop Suite 020,Bedford,TX,Tarrant
521300961760.0,33.144117,-96.864707,780 Danny Summit Apt. 856,Frisco,TX,Denton
521301313341.0,32.850555,-97.292727,USS Marshall,Fort Worth,TX,Tarrant
521300132657.0,32.742797,-97.119839,6892 Karen Cliff Suite 860,Arlington,TX,Tarrant
521301158637.0,32.829902,-96.681943,03254 Bryan Gardens,Dallas,TX,Dallas
521301419475.0,32.768438,-96.703823,746 Amber Cape Suite 844,Dallas,TX,Dallas
521300183105.0,,,8079 Lopez Burg,Little Elm,TX,Denton
521300287414.0,33.115706,-97.035109,11313 Faith Radial Suite 238,Lake Dallas,TX,Denton
521300717337.0,33.086109,-96.664279,451 Martin Mills Apt. 427,Allen,TX,Collin
521300376201.0,33.01795,-97.102762,USS Calderon,Flower Mound,TX,Denton
521300052289.0,,,286 Hogan Crossroad Apt. 594,Mansfield,TX,Tarrant
521300198135.0,33.042441000000004,-96.56896,846 Rivers Heights,Wylie,TX,Collin
521300052741.0,,,547 Jennifer Locks,Arlington,TX,Tarrant
521300113495.0,32.912951,-96.858418,7685 Patricia Mews,Dallas,TX,Dallas
521301148262.0,33.179799,-96.648281,395 Kathryn Drive Suite 422,Mckinney,TX,Collin
521300464295.0,32.69629,-97.016691,0958 Henderson Islands Suite 099,Grand Prairie,TX,Dallas
521301114178.0,32.631969000000005,-97.329261,909 Luis Flat,Fort Worth,TX,Tarrant
521300386031.0,32.792753,-96.627474,88758 Joshua Views,Mesquite,TX,Dallas
521301465039.0,33.217749,-97.144723,271 Karen Shoal Apt. 430,Denton,TX,Denton
521300843147.0,33.258936,-97.120155,877 Jennifer Green Suite 202,Denton,TX,Denton
521300476329.0,32.862708999999995,-97.091905,0094 Hogan Glens,Bedford,TX,Tarrant
521300687097.0,32.542033,-96.886313,47741 Lozano Falls,Red Oak,TX,Ellis
521300623783.0,,,311 Ray Mill Suite 615,Fort Worth,TX,Tarrant
521300904931.0,32.594646,-96.961839,822 Richard Drive Apt. 497,Cedar Hill,TX,Dallas
521300454922.0,32.394391,-96.84216,"PSC 0661, Box 8038",Waxahachie,TX,Ellis
521300774727.0,33.185475999999994,-96.686831,01917 Cole Wells,Mckinney,TX,Collin
521300514633.0,32.997991,-96.650189,6223 Ritter Square Apt. 751,Richardson,TX,Dallas
521300064241.0,32.861582,-96.698281,3180 Carol Summit,Dallas,TX,Dallas
521301114900.0,33.065163000000005,-97.040919,543 Sydney Roads,Lewisville,TX,Denton
521300361191.0,32.972462,-96.989989,237 Kenneth Well,Coppell,TX,Dallas
521301261648.0,32.734337000000004,-97.280051,78977 Tammy Route Apt. 588,Fort Worth,TX,Tarrant
521300104512.0,33.034751,-97.040215,8943 Hernandez Knoll Suite 049,Flower Mound,TX,Denton
521300458026.0,32.822573,-96.669397,36915 Robin Ferry,Dallas,TX,Dallas
521300408972.0,32.855146,-97.31258,2345 Fernandez Loaf Apt. 076,Fort Worth,TX,Tarrant
521300250399.0,32.666738,-97.131876,2815 Bennett Place Suite 244,Arlington,TX,Tarrant
521301346166.0,32.595219,-96.309003,23049 Smith Ridges,Kaufman,TX,Kaufman
521300365304.0,32.716145,-96.810982,111 Hannah Lodge Apt. 331,Dallas,TX,Dallas
521301280149.0,32.857549,-97.098694,USS Acosta,Bedford,TX,Tarrant
521300023299.0,33.138144000000004,-96.793363,183 Sabrina Corners Suite 158,Frisco,TX,Collin
521300256481.0,33.193666,-97.160504,3142 Zuniga Extensions,Denton,TX,Denton
521300947084.0,33.129543,-96.504821,"PSC 5490, Box 9419",Princeton,TX,Collin
521300365037.0,,,50208 Wright Dam,Garland,TX,Dallas
521300420619.0,33.273259,-96.598098,324 Denise Cliff Apt. 623,Melissa,TX,Collin
521300127738.0,33.109316,-96.656647,3986 Michele Stravenue,Allen,TX,Collin
521300460160.0,33.104799,-97.067027,Unit 7369 Box 6698,Lewisville,TX,Denton
521301131110.0,32.86282,-97.33852,9145 Ryan Hill,Fort Worth,TX,Tarrant
521300222684.0,32.828207,-96.958909,43183 Cook Key,Irving,TX,Dallas
521300946987.0,32.909328,-96.511215,"PSC 2258, Box 6800",Rowlett,TX,Dallas
521301105096.0,32.636139,-96.893059,29203 Joshua Springs Apt. 244,Duncanville,TX,Dallas
521300294009.0,32.966953000000004,-96.654145,5372 Ramirez Wells,Garland,TX,Dallas
521301533078.0,32.923304,-97.091285,2302 Jesus Trail Apt. 061,,TX,
521300720563.0,32.764922,-97.236314,41866 Anne Forge,Fort Worth,TX,Tarrant
521300903515.0,32.642562,-97.120847,29805 Gerald Dam Apt. 156,Arlington,TX,Tarrant
521300683062.0,32.844344,-97.213953,734 Simon Court,North Richland Hills,TX,Tarrant
521300864105.0,32.820082,-97.234761,30587 Clark Village,North Richland Hills,TX,Tarrant
521300257735.0,33.064666,-97.04894,17165 Wood Meadows Suite 267,Lewisville,TX,Denton
521301526879.0,33.17647,-96.691436,599 Trevor Mission,Mckinney,TX,Collin
521301335677.0,32.919053000000005,-96.820644,6638 Hoffman Extension,Dallas,TX,Dallas
521301470315.0,32.920141,-96.516789,1538 Robert Prairie Suite 669,Rowlett,TX,Dallas
521301140118.0,32.728658,-96.97231,5553 Jerry Forks,Grand Prairie,TX,Dallas
521300343411.0,32.947445,-96.664694,50639 Melissa Shore,Garland,TX,Dallas
521300546115.0,33.035765,-96.769632,983 Susan Bridge Apt. 618,Plano,TX,Collin
521300904814.0,32.537197,-97.300251,363 Kathleen Squares,Burleson,TX,Johnson
521300166747.0,32.956686,-96.75849,444 Gonzalez Mountain Apt. 017,Richardson,TX,Dallas
521300110316.0,32.910589,-96.860235,1358 Avila Plain,Dallas,TX,Dallas
521300944299.0,32.955746000000005,-96.532539,68803 Waters Lake Apt. 365,Rowlett,TX,Dallas
521301082738.0,32.941012,-96.879508,"PSC 7112, Box 6383",Dallas,TX,Dallas
521300316567.0,32.910509999999995,-96.971245,Unit 6851 Box 2992,Irving,TX,Dallas
521300399082.0,33.02192,-96.747528,0530 Curtis Motorway,Plano,TX,Collin
521301014969.0,32.674837,-96.655729,848 Long Islands Apt. 673,Dallas,TX,Dallas
521301323195.0,32.774459,-96.594903,4312 Campbell Causeway Suite 607,Mesquite,TX,Dallas
521301438837.0,32.784667,-97.197148,Unit 6845 Box 1445,Fort Worth,TX,Tarrant
521301505125.0,32.876459000000004,-96.853224,40159 Teresa Pines Apt. 152,Dallas,TX,Dallas
521300777979.0,32.866363,-96.803848,467 Myers Circles,Dallas,TX,Dallas
521300424864.0,,,9593 Allen Spurs,Denton,TX,Denton
521301107783.0,32.96507999999999,-96.692064,"PSC 9282, Box 3278",Richardson,TX,Dallas
521300379337.0,32.985067,-96.684381,0971 Joshua Courts,Richardson,TX,Dallas
521300933959.0,32.751086,-97.47019,USS Ibarra,Fort Worth,TX,Tarrant
521301410774.0,32.871151999999995,-97.24926,42320 Contreras Throughway,Fort Worth,TX,Tarrant
521300708983.0,32.644916,-96.552889,3738 Tina Lodge Apt. 270,Seagoville,TX,Dallas
521300737083.0,32.856153,-97.258379,174 Brandon Manors Suite 639,Fort Worth,TX,Tarrant
521300740870.0,33.05756,-97.074712,42948 Jennifer Streets Apt. 694,Flower Mound,TX,Denton
521300242165.0,33.126913,-96.711245,47090 Mueller Place Suite 727,Allen,TX,Collin
521300243356.0,33.205138000000005,-96.938928,40673 Hill Course,Little Elm,TX,Denton
521300509950.0,33.016445,-96.861882,5763 Mcmillan Divide Suite 764,Carrollton,TX,Denton
521301346964.0,32.766532,-97.247248,Unit 2003 Box 2928,Fort Worth,TX,Tarrant
521300540150.0,,,8419 Tyler Hill,Dallas,TX,Dallas
521300920645.0,33.020933,-97.011583,61588 Mendoza Field,Lewisville,TX,Denton
521301325709.0,32.621593999999995,-97.392964,569 Robert Brook,Fort Worth,TX,Tarrant
521300680334.0,32.891565,-97.158658,USCGC Escobar,Colleyville,TX,Tarrant
521300779946.0,33.172921,-96.689291,5933 Sean Mission,Mckinney,TX,Collin
521300733114.0,32.997796,-96.620889,132 Julian Trail,Richardson,TX,Dallas
521301213384.0,32.912945,-96.676185,692 Michael Light,Garland,TX,Dallas
521301429567.0,32.774688,-96.458036,53013 Sanchez Manors Suite 474,Forney,TX,Kaufman
521300298982.0,32.979397,-96.890741,542 Leslie View,Carrollton,TX,Denton
521300992602.0,32.659568,-97.486841,1090 Ernest Shores Suite 541,Fort Worth,TX,Tarrant
521301300537.0,32.720021,-97.427841,44865 Calvin Squares Suite 568,Fort Worth,TX,Tarrant
521300591593.0,32.596342,-96.770301,"PSC 7864, Box 1007",Lancaster,TX,Dallas
521300931852.0,32.730766,-97.458705,8164 Jessica Garden,Fort Worth,TX,Tarrant
521300485747.0,32.80660700000001,-97.324738,84881 Joshua Ports,Fort Worth,TX,Tarrant
521300203062.0,32.831073,-97.16291,6006 Jerry Forest,Bedford,TX,Tarrant
521300664547.0,32.84445,-96.763573,193 Jon Oval,Dallas,TX,Dallas
521300544088.0,32.904601,-96.860165,3520 Vicki Plains,Dallas,TX,Dallas
521301060289.0,33.18681,-96.786536,78411 Williams Groves Apt. 176,Frisco,TX,Collin
521300843596.0,32.64454,-97.10529,325 Munoz Mission,Arlington,TX,Tarrant
521300094940.0,32.643829,-96.915554,942 Kevin Terrace,Duncanville,TX,Dallas
521300665301.0,32.695092,-97.456495,572 Shane Ports,Fort Worth,TX,Tarrant
521300760118.0,32.950407,-97.245549,037 Romero Brooks Suite 100,Keller,TX,Tarrant
521301261318.0,33.264635,-96.736679,10894 Decker Overpass,Prosper,TX,Collin
521301248697.0,32.712650000000004,-97.352586,7563 Andrea Expressway Suite 526,Fort Worth,TX,Tarrant
521300360686.0,32.609252,-97.040764,5449 Nicole Alley Apt. 950,Grand Prairie,TX,Dallas
521301479174.0,32.906208,-97.271135,0922 Vargas Springs,Keller,TX,Tarrant
521301052598.0,32.420242,-96.84809,8408 Thompson Burg Suite 373,Waxahachie,TX,Ellis
521301186573.0,32.966506,-96.441822,8774 David Wall,Rockwall,TX,Rockwall
521301399720.0,32.741139,-96.70715,46442 Christine Villages,Dallas,TX,Dallas
521301112198.0,32.587888,-96.896963,702 Sarah Cliff Apt. 819,Desoto,TX,Dallas
521300131407.0,32.792197,-96.958905,9145 Timothy Bridge,Irving,TX,Dallas
521300253073.0,32.742463,-97.195234,037 Atkinson Lodge Apt. 680,Fort Worth,TX,Tarrant
521300637406.0,33.081086,-96.773657,093 Ortiz Course Suite 202,Plano,TX,Collin
